type,text
touson,歓  うれ  し 哀  かな  し い 過去 の 追憶  おも ひで  は 丑松 の 胸 の 中 に 浮ん で 来 た 。 この 飯山 へ 赴任 し て 以来  この かた  の こと が 浮ん で 来 た 。 師範 校 時代 の こと が 浮ん で 来 た 。 故郷  ふるさと  に 居 た 頃 の こと が 浮ん で 来 た 。 それ は もう 悉皆  す つかり  忘れ て 居 て 、 何 年 も 思出 し た 先蹤  ためし  の 無い やう な こと まで 、 つい 昨日 の 出来事 の やう に 、 青々 と 浮ん で 来 た 。 今 は 丑松 も 自分 で 自分 を 憐 まず に は 居 られ なかつ た の で ある 。 軈  や が  て 、 斯 う いふ 過去 の 追憶  おも ひで  が ご ちや ／ ＼ 胸 の 中 で 一緒 に 成 つて 、 煙 の やう に 乱れ て 消え て 了  しま  ふと 、 唯 二つ しか 是 から 将来  さき  に 執る べき 道 は 無い といふ 思想  かん が へ  に 落ち て 行 つ た 。 唯 二つ —— 放逐 か 、 死 か 。 到底 丑松 は 放逐 さ れ て 生き て 居る 気 は 無 かつ た 。 其 より は 寧  むし  ろ 後者  あと  の 方 を 択  えら  ん だ の で ある 。
touson,気 が つい て 我 に 帰 つ た 時 は 、 蓮 太郎 が 自分 の 傍 に 立つ て 居 た 。 いつの間にか 巡査 も 入 つて 来 て 、 獣医 と 一緒 に 成 つて 眺め て 居 た 。 見れ ば 種牛 は 股  も ゝ  から 胴 へ かけ て 四つ の 肉 塊  かたまり  に 切断  たち き  られる ところ 。 右 の 前足 の 股 の 肉 は 、 既に 天井 から 垂下  たれ さ が  る 細引 に 釣る さ れ て 、 海綿 を 持つ た 一 人 の 屠 手 が 頻 と 其血 を 拭 ふ ので あつ た 。 斯 うし て 巨大  お ほ き  な 種牛 の 肉体  から だ  は 実に 無造作 に 屠  ほふ  られ て 了  しま  つたの で ある 。 屠 手 の 頭 が 印判 を 取出し て 、 それぞれ の 肉 の 上 へ 押し て 居る か と 見る うち に 、 一方 で は 引 取り に 来 た 牛肉 屋 の 丁稚  で つ ち  、 編 席  アンペラ  敷い た 箱 を 車 の 上 に 載せ て 、 威勢 よく 小屋 の 内 へ がら ／ ＼ と 引き こん だ 。
touson,蓮華寺 と 聞い て 、 急 に 敬之 進 は 無言 に なつ て 了 つた 。 暫時  しばらく  の 間 、 二 人 は 互に 別々 の こと を 考 へ 乍 ら 歩い た 。
touson,黙 つて 帰る こと が 出来 ない と 仰  お つ し や  る と ——
touson,笹屋 と は 飯山 の 町 は づれ に ある 飲食 店 、 農夫 の 為 に 地酒 を 暖める やう な 家  うち  で 、 老朽 な 敬之 進 が 浮世 を 忘れる 隠れ家 といふ こと は 、 疾  とく  に 丑松 も 承知 し て 居 た 。 け ふ 月給 の 渡る 日 と 聞い て 、 酒 の 貸 の 催促 に 来 た か 、 と は 敬之 進 の 寂しい 苦笑  に がわら ひ  で 知れる 。  ちよ ツ 、 学校 まで 取り に 来 なく て も よさ さうな もの だ 。  と 敬之 進 は 独語  ひとり ごと  の やう に 言 つ た 。  い ゝ から 待たし て 置け 。  と 小使 に 言含め て 、 軈  や が  て 二 人 し て 職員 室 へ と 急い だ の で ある 。
touson,風間 さん 、 釣 です か 。  斯  か  う 丑松 は 声 を 掛ける 。
touson,寂しい 秋 晩 の 空 に 響い て 、 また 蓮華寺 の 鐘 の 音 が 起つ た 。 それ は 多く の 農夫 の 為 に 、 一 日 の 疲労  つかれ  を 犒  ねぎ ら  ふ やう に も 、 楽しい 休息  やすみ  を 促  う な が  す やう に も 聞える 。 まだ 野 に 残 つて 働い て 居る 人々 は 、 いづれ も 仕事 を 急ぎ 初め た 。 今 は 夕 靄  ゆ ふも や  の 群 が 千曲川  ちく ま が は  の 対岸 を 籠  こ  め て 、 高社山  か うし や ざん  一帯 の 山脈 も 暗く 沈ん だ 。 西 の 空 は 急 に 深い 焦茶  こげ ちや  色 に 変 つ た か と 思ふ と 、 やがて 落ち て 行く 秋 の 日 が 最後 の 反射 を 田  た  の 面  も  に 投げ た 。 向 ふ に 見える 杜  もり  も 、 村落 も 、 遠く 暮色 に 包ま れ て 了 つたの で ある 。 あゝ 、 何 の 煩 ひも 思ひ 傷む こと も 無く て 、 斯  か  う いふ 田園 の 景色 を 賞する こと が 出来 た なら 、 どんなに か 青春 の 時代 も 楽しい もの で あらう 。 丑松 が 胸 の 中 に 戦ふ 懊悩  あう な う  を 感ずれ ば 感ずる 程 、 余計 に 他界  そ と  の 自然 は 活 々  いき ／ ＼  として 、 身 に 染  し  みる やう に 思は る ゝ 。 南 の 空 に は 星 一つ 顕  あら は  れ た 。 その 青々 と し た 美しい 姿 は 、 一層 夕暮 の 眺望 を 森厳  おごそか  に し て 見せる 。 丑松 は 眺め 入り 乍 ら 、 自分 の 一生 を 考へ て 歩い た 。
touson,先生 —— 行か う ぢ や 有 ませ ん か 。
touson,届け も し ない で 、 無断 で 休む といふ 法 は 無い 。 休む なら 、 休む で 、 許可  ゆるし  を 得 て 、 それから 見送り に 行け —— 斯 う 校長 先生 が 言 ふ の さ 。
touson,僕 です か 。  と 蓮 太郎 は 微笑  ほ ゝ ゑ  んで 答 へ た 。  左様  さ う  です なあ —— すくなくとも 市村 君 の 選挙 が 済む まで 。 実は ね 、 家内 も 彼 様  あゝ  言 ひ ます し 、 一旦 は 東京 へ 帰ら う か と も 思ひ まし た よ 。 ナニ 、 これ が 普通 の 選挙 の 場合 なら 、 黙 つて 帰り ます サ 。 どうせ 僕 なぞ が 居 た ところ で 、 大した 応援 も 出来 ませ ん から ねえ 。 まあ 市村 君 の 身 に な つて 考へ て 見る と 、 先生 は 先生 だけ の 覚悟 が あつ て 、 候補 者 として 立つ の です から 、 誰 を 政敵 に する の も 其味 は 一つ です 。 は ゝ ゝ ゝ ゝ 。 しかし 、 市村 君 が 勝つ か 、 あの 高柳 利三郎 が 勝つ か 、 と いふ こと は 、 僕 等 の 側 から 考へる と 、 一寸 普通 の 場合 と は 違 ふか と も 思は れる ——
touson,新町 の 通り へ 出る と 、 一筋 暗く 踏みつけ た 町中 の 雪 道 を 用事 あり げ な 男女  を とこ を ん な  が 往 つ たり 来 たり し て 居 た 。 いづれ も 斯  こ  の 夕暮 を 急ぐ 人々 ばかり 。 丑松 は 右 へ 避  よ  け 、 左 へ 避け し て 、 愛宕  あたご  町 を さして 急い で 行か う と する と 、 不 図  ふと  途中 で 一 人 の 少年 に 出 逢  で あ  つた 。 近い て 見る と 、 それ は 省吾 で 、 何 か 斯 う 酒 の 罎  びん  の やう な もの を 提げ て 、 寒 さ うに 慄  ふる  へ 乍  な が  ら や つて 来 た 。
touson,それ さ 、 その 紳士 さ 。
touson,校長 の 眼 は 得意 と 喜悦  よろこび  と で 火 の やう に 輝い た 。 いかにも 心中 の 感情 を 包み きれ ない といふ 風 で 、 胸 を 突出 し て 見 たり 、 肩 を 動  ゆす  つて 見 たり し て 、 軈  や が  て 郡 視学 の 方 へ 向い て 斯 う 尋ね た 。
touson,瀬川 さん 。 そん なら 準備  し たく  し て 御 出  おいで  なす つ て 下さい 。 今 直に 御飯 に いたし ます から 。 是  これ  から 御 出 掛 なさる と いふ のに 、 生憎  あいにく  何 に も 無く て 御 気の毒 です ね え —— 塩鮭  し ほ びき  でも 焼い て 上げ ませ う か 。
touson,新聞 で 蓮 太郎 の こと を 読ん で 見舞 状 まで 書い た 丑松 は 、 この 先輩 の 案外 元気 の よい の を 眼前  め の ま へ  に 見 て 、 喜び も すれ ば 不思議 に も 思 つ た 。 かねて 心配 し たり 想像 し たり し た 程 に 身体  から だ  の 衰弱  おと ろ へ  が 目 に つく で も 無い 。 強い 意志 を 刻ん だ やう な 其大 な 額 —— いよ ／ ＼ 高く 隆起  とび だ  し た 其頬 の 骨 —— 殊 に 其眼 は 一種 の 神経質 な 光 を 帯び て 、 悲壮 な 精神  こ ゝ ろ  の 内部  なか  を 明白  あり ／ ＼  と 映し て 見せ た 。 時として 顔 の 色 沢  いろ つや  なぞ を 好く 見せる の は 彼  あ  の 病気 の 習 ひ 、 ある ひ は 其故  その せ ゐ  か と も 思は れる が 、 まあ 想像 し た と 見 た と は 大 違 ひで 、 血 を 吐く 程 の 苦痛  くるしみ  を する 重い 病人 の やう に は 受取れ なかつ た 。 早速 丑松 は 其事 を 言 出し て 、  実は 新聞 で 見 まし た  から 、  東京 の 御 宅 へ 宛て ゝ 手紙 を 上げ まし た  まで 、 真実 を 顔 に 表し て 話し た 。
touson,なに 、 それほど 変 つて も 居 ない が 、 普通 の 人 より は 宗教 的 な ところ が ある さ 。 さ うかと 思ふ と 、 吾 儕  わたし ども  だ つて 高砂  た かさご  で 一緒 に なつ たん です 、 なんて 、 其様  そん  な こと を 言 出す 。 だから 、 尼僧  あま  と も つか ず 、 大黒  だい こく  と も つか ず 、 と 言 つて 普通 の 家  うち  の 細君 で も なし —— まあ 、 門徒 寺  もん と で ら  に 日 を 送る 女 といふ もの は 僕 も 初めて 見 た 。
touson,むゝ 、 左様  さ う  です か 。 それから 、 是  これ  は まあ 是 限  これ ぎ  り の 御 話 です が —— と 蓮 太郎 は 微笑  ほ ゝ ゑ  んで 、  ひよ つ と する と 、 僕 も 君 の 方 まで 出掛け て 行く かも 知れ ませ ん 。
touson,は ゝ ゝ ゝ ゝ 。 ご はせ ん なあ 、 其様  そん  な こと は 。
touson,と 口 の 中 で 唱 へ て 、 奥様 は 別に 深く 掘 つ て 聞か う と も し なかつ た 。
touson,市村 といふ 弁護士 も 、 あれ で なか ／ ＼ 食 へ ない 男 な ん です 。 彼 様  あん  な 立派 な こと を 言 つて 居 まし て も 、 畢竟  つまり  猪子 といふ 人 を 抱きこん で 、 道具 に 使用  つか  ふと いふ 腹 に 相違 ない ん です 。 彼 の 男 が 高尚 らしい やう な こと を 言 ふか と 思ふ と 、 私 は 噴飯  ふき だ  し たく なる 。 そり や あも う 、 政事 屋 なんて もの は 皆 な 穢  き た な  い 商売人 です から なあ —— まあ 、 其道 の もの で 無けれ ば 、 可 厭  いや  な 内幕 も 克  よ  く 解り ます まい けれど 。
touson,この 当時 の 光景  あり さ ま  は  懴悔 録  の 中 に 精  く は  しく 記載 し てあつ た 。 丑松 は 身 に つまされる か し て 、 幾度  いく たび  か 読みかけ た 本 を 閉 ぢ て 、 目 を 瞑  つぶ  つて 、 やがて 其 を 読む の は 苦しく な つて 来 た 。 同情  お も ひ やり  は 妙 な もの で 、 反 つて 底意 を 汲ま せ ない やう な こと が ある 。 それ に 蓮 太郎 の 筆 は 、 面白く 読ま せる と いふ より も 、 考 へ さ せる 方 だ 。 終  しまひ  に は 丑松 も 書い て ある こと を 離れ て 了 つて 、 自分 の 一生 ばかり 思ひ つ ゞ け 乍 ら 読ん だ 。
touson,え ？  と 敬之 進 は ちら ／ ＼ し た 眼 付 で 、 不思議 さ うに 対 手  あ ひ て  の 顔 を 眺め た 。  これ は 驚い た 。 盃 を 呉れろ と 仰る ん です か 。 へえ 、 君 は 斯 の 方 も なか ／ ＼ いける ん だ ね 。 我輩 は 又 、 飲め ない 人 か と ばかり 思 つて 居 た 。
touson,し て 見る と —— は ゝ あ 、 あの 先生 が 地方 廻り でも し て 居る 間 に 、 何処 か で 其様 な 話 を 聞込ん で 来 た もの かしら 。 悪い 事 は 出来 ない もの さ ねえ 。 いつか 一 度 は 露顕  あら は  れる 時 が 来る から 奇 体 さ 。  と 言 つて 、 校長 は 嘆息 し て 、  しかし 、 驚 ろ い た ねえ 。 瀬川 君 が 穢 多 だ なぞ と は 、 夢にも 思は なかつ た 。
touson,説教 の 始まる に は 未だ 少 許  すこし  間 が 有 つた 。 其時 文平 も やつ て 来 て 、 先 づ 奥様 に 挨拶 し 、 お 志保 に 挨拶 し 、 省吾 に 挨拶 し 、 それから 丑松 に 挨拶 し た 。 あゝ 、 嫌 な 奴 が 来 た 、 と 心 に 思ふ ばかり で も 、 丑松 の 空想 は 忽ち 掻乱  か きみ だ  さ れ て 、 慄  ぞ つ  と する やう な 現実 の 世界 へ 帰る さ へ ある に 、 加 之  おまけ に  、 文平 が 忸 々 敷  なれ ／ ＼ し  い 調子 で 奥様 に 話しかけ たり 、 お 志保 や 省吾 を 笑 は せ たり する の を 見る と 、 丑松 は もう 腹立たしく 成る 。 斯 うし た 女 子供 の なか で 談話  はなし  を さ せる と 、 実に 文平 は 調子づい て 来る 男 で 、 一寸 し た こと を いかにも 尤  もつ と  も らしく 言 ひこ なし て 聞か せる 。 それ に 、 この 男 の 巧者 な こと に は 、 妙 に 人 懐  ひと なつ  こい 、 女 の 心 を ※［＃ 女 ＋ 無  、 第 4 水準 2 - 5 - 80 ］  ひき つ  ける やう な ところ が 有 つて 、 正味 自分 の 価値  ね うち  より は 其 を 二 倍 に も 三 倍 に も し て 見せ た 。 万事 深く 蔵  つ ゝ  んで 居る やう な 丑松 に 比べる と 、 親切 は 反  か へ  つて 文平 の 方 に ある か と 思は せる 位 。 丑松 は 別に 誰 の 機嫌 を 取る で も 無 かつ た —— いや 、 省吾 の 方 に は 優  や さ  し くし て も 、 お 志保 に対する 素 振 を 見る と 寧  い つ  そ 冷淡  つれ ない  と しか 受取れ なかつ た の で ある 。
touson,酷烈  はげ  しい 、 犯し 難い 社会  よ の なか  の 威力  ちか ら  は 、 次第に 、 丑松 の 身 に 迫 つて 来る やう に 思は れ た 。 学校 から 帰 へ つて 、 蓮華寺 の 二 階 へ 上 つた 時 も 、 風呂敷 包 を そこ へ 投出  は ふり だ  す 、 羽織 袴 を 脱捨てる 、 直に 丑松 は 畳 の 上 に 倒れ て 、 放肆  ほし いま ゝ  な 絶望 に 埋没  う づも  れる の 外 は 無 かつ た 。 眠る で も 無く 、 考へる で も 無く 、 丁度 無感覚 な 人 の やう に 成 つて 、 長い こと 身動き も 為  せ  ず に 居 た が 、 軈  や が  て 起 直 つて 部屋 の 内 を 眺め 廻し た 。
